9.148 , 51.605 , 4.48
9.086 , -72.603 , 4.48
10.124 , 35.245 , 4.48
11.194 , -22.826 , 4.48
19.607 , 50.221 , 4.48
22.456 , -64.966 , 4.48
4.439 , 15.618 , 4.49
6.733 , 13.228 , 4.49
7.209 , -46.759 , 4.49
7.877 , -38.863 , 4.49
8.778 , -56.770 , 4.49
10.132 , -0.372 , 4.49
14.953 , -4.346 , 4.49
21.241 , 10.007 , 4.49
22.231 , 39.715 , 4.49
23.712 , -14.545 , 4.49
6.548 , 7.333 , 4.5
7.647 , -26.802 , 4.5
7.801 , -25.937 , 4.5
9.580 , 52.051 , 4.5
10.349 , -56.043 , 4.5
10.927 , 24.750 , 4.5
13.788 , 17.457 , 4.5
16.402 , -20.038 , 4.5
21.119 , -25.006 , 4.5
22.140 , -32.989 , 4.5
23.701 , 1.780 , 4.5
23.999 , -65.577 , 4.5
